bill_id,people_id,position
1999429,9032,17
1999429,9035,19
1999429,9050,27
1999429,9051,28
1999429,9085,40
1999429,9095,47
1999429,9100,30
1999429,9109,56
1999429,9121,63
1999429,9137,73
1999429,9160,43
1999429,9234,10
1999429,9312,59
1999429,11200,1
1999429,11201,66
1999429,11867,36
1999429,13869,3
1999429,14082,81
1999429,14085,46
1999429,15234,57
1999429,15239,71
1999429,16022,80
1999429,16269,52
1999429,16271,2
1999429,16485,14
1999429,16492,82
1999429,16500,39
1999429,16502,21
1999429,17981,23
1999429,18295,5
1999429,18301,22
1999429,18304,78
1999429,18309,26
1999429,18312,33
1999429,18316,37
1999429,18327,60
1999429,20046,8
1999429,20056,18
1999429,20069,29
1999429,20086,42
1999429,20088,51
1999429,20089,53
1999429,20090,54
1999429,20094,58
1999429,20103,67
1999429,20111,69
1999429,20115,74
1999429,21936,77
1999429,21943,49
1999429,21955,61
1999429,22966,4
1999429,23048,9
1999429,23999,83
1999429,24011,20
1999429,24017,25
1999429,24018,24
1999429,24022,55
1999429,24024,31
1999429,24030,32
1999429,24033,35
1999429,24040,38
1999429,24044,48
1999429,24049,41
1999429,24051,50
1999429,24052,45
1999429,24059,65
1999429,24061,70
1999429,24063,68
1999429,24064,62
1999429,24065,75
1999429,24066,72
1999429,25216,44
1999429,25888,84
1999429,25892,79
1999430,18333,5
1999430,20065,1
1999430,21931,3
1999430,21932,2
1999430,24044,4
1999431,9444,1
1999431,15313,2
1999432,8997,1
1999432,11971,2
1999432,19499,3
2000338,18413,1
2000339,9023,16
2000339,9121,23
2000339,11137,20
2000339,11201,2
2000339,11867,11
2000339,16498,10
2000339,16824,18
2000339,17717,4
2000339,18308,15
2000339,18317,8
2000339,18326,13
2000339,18333,9
2000339,18335,3
2000339,19693,14
2000339,21955,12
2000339,21961,5
2000339,21972,1
2000339,21973,24
2000339,21974,6
2000339,24049,26
2000339,24050,19
2000339,24052,22
2000339,24963,7
2000339,25862,17
2000339,25880,25
2000339,25915,21
2000340,20065,1
2000340,21931,2
2000340,24007,4
2000340,24012,3
2000340,24036,5
2000341,9192,2
2000341,14906,3
2000341,20042,5
2000341,20065,1
2000341,21924,4
2000342,9408,2
2000342,11061,1
2000343,9138,1
2000343,9360,3
2000343,11137,2
2000343,24066,4
2000344,8988,21
2000344,9023,1
2000344,9050,8
2000344,9095,15
2000344,9099,16
2000344,9100,10
2000344,9137,23
2000344,9160,13
2000344,13869,3
2000344,18312,26
2000344,18314,12
2000344,19409,9
2000344,20061,7
2000344,20089,17
2000344,20090,18
2000344,20094,19
2000344,20115,24
2000344,24017,6
2000344,24018,25
2000344,24030,11
2000344,24046,27
2000344,24057,20
2000344,24066,22
2000344,25216,14
2000344,25863,4
2000344,25889,5
2000344,25893,2
2000345,9210,6
2000345,9445,11
2000345,9496,3
2000345,11061,4
2000345,11971,7
2000345,14888,5
2000345,15313,10
2000345,16521,1
2000345,18294,8
2000345,18320,2
2000345,19622,9
2000346,9157,3
2000346,9209,13
2000346,9237,9
2000346,15228,7
2000346,15240,15
2000346,16454,6
2000346,16477,16
2000346,18330,11
2000346,21930,10
2000346,21931,2
2000346,21932,1
2000346,21939,14
2000346,21961,4
2000346,21974,12
2000346,24012,5
2000346,24038,8
2000347,9484,1
2000347,11909,3
2000347,22485,2
2000348,9255,1
2000348,18485,2
2000349,14906,4
2000349,15228,2
2000349,18335,6
2000349,20049,3
2000349,20075,1
2000349,21929,5
2000349,25894,7
2000350,9141,1
2000350,9473,5
2000350,15418,4
2000350,18292,6
2000350,24549,3
2000350,25924,2
2000351,9004,3
2000351,9141,1
2000351,11907,2
2000351,22005,4
2000351,25924,5
2000352,23997,1
2000353,9296,2
2000353,9414,3
2000353,9460,1
2000354,8964,6
2000354,9021,2
2000354,9023,7
2000354,9099,13
2000354,9100,5
2000354,9160,10
2000354,9161,1
2000354,9312,9
2000354,9340,14
2000354,14085,4
2000354,15216,8
2000354,18301,3
2000354,18332,12
2000354,24030,11
2000355,8963,2
2000355,9100,5
2000355,16502,4
2000355,21955,1
2000355,24018,3
2000356,9107,2
2000356,9255,1
2000356,9497,3
2000357,8997,1
2000357,9255,4
2000357,9473,3
2000357,18320,2
2000358,18310,1
2000358,21922,2
2000359,11909,2
2000359,19436,1
2000360,9445,5
2000360,9460,1
2000360,9473,4
2000360,19499,3
2000360,24548,2
2000361,8964,4
2000361,9019,6
2000361,9037,10
2000361,9100,35
2000361,11605,8
2000361,13869,18
2000361,14882,12
2000361,15236,27
2000361,15241,24
2000361,16476,32
2000361,16488,30
2000361,16502,13
2000361,18290,20
2000361,18304,3
2000361,18326,5
2000361,18327,34
2000361,20071,2
2000361,20088,25
2000361,20103,1
2000361,20120,36
2000361,21647,22
2000361,21955,28
2000361,24011,15
2000361,24032,31
2000361,24038,14
2000361,24044,29
2000361,24056,9
2000361,24064,7
2000361,24067,11
2000361,25201,23
2000361,25865,26
2000361,25869,21
2000361,25871,19
2000361,25888,16
2000361,25911,17
2000361,25915,33
2000362,9497,1
2000362,18294,3
2000362,18413,5
2000362,24548,4
2000362,26356,2
2000363,9127,2
2000363,9389,1
2000363,24032,3
2000363,25867,6
2000363,25887,4
2000363,25888,5
2000364,9004,8
2000364,9141,6
2000364,9422,3
2000364,16497,4
2000364,19499,5
2000364,20104,7
2000364,21702,1
2000364,22004,2
2000365,8967,9
2000365,9333,15
2000365,9337,14
2000365,16500,13
2000365,18335,5
2000365,20045,6
2000365,20050,1
2000365,20088,8
2000365,21927,2
2000365,24043,3
2000365,24048,7
2000365,24056,4
2000365,24065,16
2000365,25865,17
2000365,25902,10
2000365,25903,12
2000365,25904,11
2000366,8963,64
2000366,8964,5
2000366,8967,26
2000366,8995,81
2000366,9025,87
2000366,9076,99
2000366,9077,6
2000366,9100,17
2000366,9109,11
2000366,9121,57
2000366,9126,55
2000366,9140,20
2000366,9151,22
2000366,9157,46
2000366,9160,7
2000366,9167,97
2000366,9175,85
2000366,9211,92
2000366,9234,13
2000366,9254,4
2000366,9333,19
2000366,9340,16
2000366,9389,34
2000366,11047,67
2000366,11054,98
2000366,11129,9
2000366,11137,2
2000366,11201,48
2000366,11867,75
2000366,13869,96
2000366,14084,69
2000366,14085,43
2000366,14090,63
2000366,14882,15
2000366,14916,54
2000366,15228,78
2000366,15235,59
2000366,15236,66
2000366,15238,93
2000366,15239,100
2000366,15240,31
2000366,16022,45
2000366,16269,73
2000366,16271,91
2000366,16452,38
2000366,16468,102
2000366,16473,27
2000366,16476,72
2000366,16488,1
2000366,16495,80
2000366,16500,71
2000366,16502,79
2000366,18287,53
2000366,18304,28
2000366,18308,103
2000366,18309,83
2000366,18312,105
2000366,18314,76
2000366,18321,61
2000366,18326,3
2000366,18327,68
2000366,18330,44
2000366,18335,70
2000366,19693,33
2000366,19694,88
2000366,20045,24
2000366,20046,10
2000366,20069,84
2000366,20071,32
2000366,20084,104
2000366,20086,14
2000366,20088,41
2000366,20091,42
2000366,20098,29
2000366,20103,37
2000366,20107,74
2000366,20112,39
2000366,20114,52
2000366,20119,95
2000366,21386,56
2000366,21923,8
2000366,21925,47
2000366,21934,23
2000366,21936,60
2000366,21938,101
2000366,21939,25
2000366,21946,51
2000366,21955,82
2000366,21959,90
2000366,21961,50
2000366,21963,12
2000366,21968,30
2000366,21971,62
2000366,21973,18
2000366,21974,65
2000366,21976,86
2000366,22966,94
2000366,23161,35
2000366,23173,89
2000366,23182,58
2000366,24032,36
2000366,24038,40
2000366,24042,49
2000366,24045,77
2000366,24063,21
2000367,8955,108
2000367,8964,18
2000367,8965,20
2000367,8967,23
2000367,8976,51
2000367,8988,87
2000367,8989,90
2000367,8995,109
2000367,9019,11
2000367,9023,16
2000367,9025,17
2000367,9032,21
2000367,9035,25
2000367,9037,1
2000367,9050,43
2000367,9051,44
2000367,9070,53
2000367,9076,57
2000367,9077,58
2000367,9085,123
2000367,9089,64
2000367,9095,70
2000367,9099,71
2000367,9100,73
2000367,9109,76
2000367,9121,85
2000367,9126,88
2000367,9137,98
2000367,9138,99
2000367,9140,100
2000367,9144,110
2000367,9151,8
2000367,9160,66
2000367,9161,67
2000367,9167,103
2000367,9201,92
2000367,9234,15
2000367,9360,37
2000367,11200,113
2000367,11201,89
2000367,13869,9
2000367,14082,6
2000367,14085,68
2000367,14893,117
2000367,14898,47
2000367,14920,106
2000367,15208,124
2000367,15216,14
2000367,15234,77
2000367,15236,83
2000367,15238,95
2000367,15239,96
2000367,15241,107
2000367,16022,119
2000367,16269,72
2000367,16271,2
2000367,16485,111
2000367,16487,10
2000367,16488,7
2000367,16492,27
2000367,16500,61
2000367,16502,29
2000367,17981,32
2000367,18289,5
2000367,18295,126
2000367,18301,31
2000367,18309,42
2000367,18312,50
2000367,18314,54
2000367,18316,55
2000367,18327,81
2000367,18332,93
2000367,19409,118
2000367,19693,125
2000367,19694,86
2000367,20056,22
2000367,20057,30
2000367,20061,38
2000367,20062,40
2000367,20069,45
2000367,20078,60
2000367,20081,121
2000367,20089,74
2000367,20090,75
2000367,20094,79
2000367,20103,91
2000367,20115,101
2000367,20116,105
2000367,21642,69
2000367,21923,49
2000367,21936,112
2000367,21955,82
2000367,21957,33
2000367,21962,104
2000367,22929,12
2000367,22939,94
2000367,23048,65
2000367,24002,4
2000367,24004,19
2000367,24005,13
2000367,24011,26
2000367,24017,36
2000367,24018,115
2000367,24020,39
2000367,24021,41
2000367,24024,46
2000367,24030,48
2000367,24040,56
2000367,24041,59
2000367,24046,114
2000367,24057,80
2000367,24064,84
2000367,24065,102
2000367,24066,97
2000367,24913,63
2000367,25216,116
2000367,25862,24
2000367,25863,34
2000367,25875,52
2000367,25878,120
2000367,25879,35
2000367,25883,28
2000367,25884,78
2000367,25888,62
2000367,25892,122
2000367,25893,3
2000368,8979,19
2000368,8986,14
2000368,8997,15
2000368,9124,16
2000368,9141,11
2000368,9408,18
2000368,9417,2
2000368,9422,6
2000368,9463,9
2000368,9473,12
2000368,9624,3
2000368,11199,13
2000368,14081,10
2000368,15418,5
2000368,18292,7
2000368,18329,8
2000368,18485,4
2000368,20077,17
2000368,25924,1
2000369,9337,4
2000369,15228,3
2000369,20110,10
2000369,21944,7
2000369,21969,5
2000369,24001,9
2000369,25894,1
2000369,25897,2
2000369,25911,6
2000369,25915,8
2000370,20065,1
2000370,21931,2
2000371,8986,13
2000371,8997,22
2000371,9004,2
2000371,9047,8
2000371,9057,27
2000371,9061,9
2000371,9124,18
2000371,9408,11
2000371,9422,19
2000371,9443,23
2000371,9460,15
2000371,9463,29
2000371,9469,12
2000371,9473,20
2000371,11199,3
2000371,14081,17
2000371,15053,6
2000371,15348,10
2000371,15350,21
2000371,15418,25
2000371,16055,4
2000371,18329,16
2000371,18485,5
2000371,18486,24
2000371,19499,1
2000371,20077,28
2000371,22004,26
2000371,22486,14
2000371,24549,7
2000372,16055,1
2000373,8995,10
2000373,9025,1
2000373,9051,6
2000373,9070,7
2000373,9100,8
2000373,9137,13
2000373,18289,2
2000373,18309,12
2000373,18330,9
2000373,20061,5
2000373,20090,11
2000373,23048,4
2000373,23999,3
2000374,8955,17
2000374,8972,9
2000374,9019,6
2000374,9100,12
2000374,9234,7
2000374,9360,21
2000374,14082,1
2000374,14882,4
2000374,14920,16
2000374,16485,18
2000374,17981,8
2000374,18295,5
2000374,19409,11
2000374,20048,30
2000374,20062,10
2000374,20090,13
2000374,20115,15
2000374,21936,29
2000374,22966,3
2000374,24002,23
2000374,24040,25
2000374,24049,28
2000374,24057,27
2000374,24061,14
2000374,24064,19
2000374,24066,20
2000374,25868,24
2000374,25879,22
2000374,25887,26
2000374,25889,31
2000374,25893,2
2000375,16473,1
2000375,20060,2
2000375,22915,5
2000375,24011,6
2000375,24041,7
2000375,25863,4
2000375,25911,3
2000376,21974,2
2000376,23998,3
2000376,24023,1
2000377,8976,16
2000377,9032,21
2000377,9051,26
2000377,9234,10
2000377,13869,2
2000377,14090,25
2000377,15240,9
2000377,18316,17
2000377,20045,22
2000377,20048,4
2000377,20066,11
2000377,20086,27
2000377,21957,18
2000377,21959,28
2000377,21967,13
2000377,22915,1
2000377,22929,12
2000377,23048,6
2000377,24007,7
2000377,24010,23
2000377,24015,3
2000377,24020,14
2000377,24037,5
2000377,24040,29
2000377,24051,15
2000377,24065,24
2000377,25863,8
2000377,25869,20
2000377,25871,19
2000378,21950,1
2000379,8963,49
2000379,8964,22
2000379,8995,48
2000379,9100,6
2000379,9121,2
2000379,9213,19
2000379,9273,37
2000379,9337,41
2000379,11137,17
2000379,11201,38
2000379,13318,47
2000379,14082,44
2000379,14090,42
2000379,15208,26
2000379,15240,23
2000379,15243,51
2000379,16022,31
2000379,16447,25
2000379,16487,40
2000379,16498,45
2000379,16502,58
2000379,18287,43
2000379,18290,53
2000379,18304,3
2000379,18326,10
2000379,18330,50
2000379,18333,28
2000379,18335,21
2000379,20050,52
2000379,20054,60
2000379,20056,55
2000379,20074,30
2000379,20084,32
2000379,20088,24
2000379,20103,20
2000379,20108,61
2000379,20116,62
2000379,20120,9
2000379,21946,15
2000379,21955,8
2000379,21959,27
2000379,21961,13
2000379,21962,14
2000379,22967,1
2000379,23161,57
2000379,23999,18
2000379,24012,5
2000379,24017,16
2000379,24032,7
2000379,24038,11
2000379,24048,35
2000379,24049,4
2000379,24053,29
2000379,24056,54
2000379,25207,59
2000379,25867,36
2000379,25871,34
2000379,25876,12
2000379,25901,46
2000379,25905,56
2000379,25911,33
2000379,25916,39
2000380,8995,9
2000380,9089,3
2000380,16454,8
2000380,16485,2
2000380,19694,6
2000380,21924,1
2000380,21936,5
2000380,21959,7
2000380,21961,4
2000381,14887,1
2000382,24023,1
2000382,24028,4
2000382,24038,3
2000382,25910,2
2000383,8955,99
2000383,8957,44
2000383,8964,2
2000383,8976,124
2000383,8989,40
2000383,8995,49
2000383,9021,75
2000383,9025,41
2000383,9032,28
2000383,9035,3
2000383,9037,115
2000383,9077,91
2000383,9083,125
2000383,9085,58
2000383,9095,60
2000383,9099,39
2000383,9100,27
2000383,9109,51
2000383,9121,62
2000383,9126,114
2000383,9127,67
2000383,9137,1
2000383,9138,137
2000383,9140,29
2000383,9144,69
2000383,9161,97
2000383,9167,13
2000383,9234,94
2000383,9360,105
2000383,11200,18
2000383,11201,111
2000383,13869,16
2000383,14085,79
2000383,14882,54
2000383,14893,68
2000383,14916,38
2000383,14920,56
2000383,15208,89
2000383,15235,74
2000383,15238,30
2000383,15239,53
2000383,16022,34
2000383,16269,17
2000383,16485,66
2000383,16492,126
2000383,16498,63
2000383,16502,26
2000383,17981,113
2000383,18287,7
2000383,18289,23
2000383,18295,119
2000383,18297,42
2000383,18301,64
2000383,18304,8
2000383,18308,127
2000383,18309,104
2000383,18312,15
2000383,18314,45
2000383,18327,123
2000383,18333,96
2000383,19693,93
2000383,19694,73
2000383,20045,59
2000383,20046,31
2000383,20050,136
2000383,20052,78
2000383,20057,116
2000383,20059,107
2000383,20061,86
2000383,20062,102
2000383,20067,87
2000383,20069,133
2000383,20071,57
2000383,20074,112
2000383,20081,108
2000383,20086,24
2000383,20088,80
2000383,20089,48
2000383,20090,109
2000383,20103,35
2000383,20107,129
2000383,20115,22
2000383,20119,5
2000383,20120,9
2000383,21923,103
2000383,21936,33
2000383,21943,92
2000383,21957,128
2000383,21959,14
2000383,21961,10
2000383,21962,37
2000383,22929,117
2000383,22939,101
2000383,23048,25
2000383,23173,122
2000383,23999,43
2000383,24005,32
2000383,24011,61
2000383,24017,98
2000383,24020,21
2000383,24021,52
2000383,24024,131
2000383,24033,100
2000383,24037,11
2000383,24038,12
2000383,24046,46
2000383,24049,47
2000383,24051,65
2000383,24052,20
2000383,24056,110
2000383,24057,50
2000383,24061,121
2000383,24063,130
2000383,24064,70
2000383,24066,90
2000383,24913,36
2000383,25201,6
2000383,25216,4
2000383,25863,118
2000383,25864,132
2000383,25867,88
2000383,25868,82
2000383,25870,81
2000383,25872,55
2000383,25873,120
2000383,25874,95
2000383,25875,76
2000383,25876,134
2000383,25879,106
2000383,25880,83
2000383,25883,135
2000383,25884,84
2000383,25887,77
2000383,25888,71
2000383,25889,19
2000383,25890,85
2000383,25893,72
2000384,18295,1
2000384,24015,2
2000385,9296,5
2000385,9444,6
2000385,9445,4
2000385,11074,2
2000385,16521,1
2000385,22005,3
2000386,8955,121
2000386,8963,2
2000386,8976,56
2000386,8983,111
2000386,8989,62
2000386,8995,84
2000386,9025,19
2000386,9029,45
2000386,9035,95
2000386,9037,12
2000386,9059,97
2000386,9070,64
2000386,9076,130
2000386,9077,92
2000386,9083,32
2000386,9085,53
2000386,9089,28
2000386,9095,123
2000386,9099,132
2000386,9100,59
2000386,9121,126
2000386,9144,94
2000386,9160,37
2000386,9161,69
2000386,9167,33
2000386,9211,63
2000386,9213,135
2000386,9234,4
2000386,9312,109
2000386,9333,79
2000386,9360,77
2000386,11058,50
2000386,11077,144
2000386,11201,8
2000386,11867,66
2000386,13869,73
2000386,14082,78
2000386,14085,122
2000386,14090,6
2000386,14882,47
2000386,14893,81
2000386,14916,30
2000386,14920,27
2000386,15208,108
2000386,15216,36
2000386,15234,34
2000386,15240,24
2000386,15241,39
2000386,16269,124
2000386,16452,140
2000386,16487,141
2000386,16492,128
2000386,16498,17
2000386,16500,102
2000386,16502,57
2000386,17510,22
2000386,17717,11
2000386,17981,119
2000386,18287,16
2000386,18295,26
2000386,18297,118
2000386,18304,3
2000386,18309,82
2000386,18314,23
2000386,18316,106
2000386,18321,137
2000386,18326,10
2000386,18327,74
2000386,18333,101
2000386,19409,129
2000386,19693,60
2000386,19694,107
2000386,20045,38
2000386,20046,76
2000386,20047,134
2000386,20048,67
2000386,20054,13
2000386,20056,127
2000386,20057,31
2000386,20067,41
2000386,20069,99
2000386,20071,15
2000386,20074,90
2000386,20081,40
2000386,20084,105
2000386,20090,29
2000386,20091,103
2000386,20103,70
2000386,20107,131
2000386,20108,139
2000386,20110,86
2000386,20111,35
2000386,20112,117
2000386,20116,25
2000386,20120,120
2000386,21924,110
2000386,21932,91
2000386,21938,5
2000386,21939,48
2000386,21940,61
2000386,21943,58
2000386,21955,114
2000386,21959,1
2000386,21961,7
2000386,21962,80
2000386,21972,9
2000386,21974,75
2000386,21976,55
2000386,22929,100
2000386,23162,44
2000386,24005,65
2000386,24007,42
2000386,24011,136
2000386,24020,115
2000386,24021,87
2000386,24024,142
2000386,24034,46
2000386,24038,18
2000386,24041,85
2000386,24045,14
2000386,24046,49
2000386,24048,52
2000386,24049,51
2000386,24053,20
2000386,24056,125
2000386,24059,68
2000386,24064,133
2000386,24066,54
2000386,24913,43
2000386,25201,72
2000386,25216,83
2000386,25863,93
2000386,25865,113
2000386,25867,96
2000386,25871,143
2000386,25874,88
2000386,25875,116
2000386,25877,71
2000386,25879,104
2000386,25880,98
2000386,25888,21
2000386,25889,112
2000386,25890,89
2000386,25906,138
2000387,22487,1
2000388,9051,1
2000389,8981,5
2000389,8997,4
2000389,9434,1
2000389,9469,7
2000389,11199,8
2000389,15053,6
2000389,15350,2
2000389,16055,3
2000390,9408,3
2000390,9422,4
2000390,9459,7
2000390,9463,2
2000390,14903,1
2000390,18320,5
2000390,20297,6
2000391,11201,3
2000391,16490,1
2000391,25889,2
2000392,8979,7
2000392,9141,5
2000392,9473,4
2000392,15418,3
2000392,16055,6
2000392,22486,2
2000392,22487,1
2000393,16495,1
2000394,16471,2
2000394,18333,1
2000395,8988,3
2000395,9051,8
2000395,9100,6
2000395,9109,9
2000395,9160,12
2000395,13869,2
2000395,16269,4
2000395,18295,13
2000395,20115,7
2000395,20119,1
2000395,24041,10
2000395,24061,14
2000395,25216,5
2000395,25862,11
2000395,25912,15
2000396,8976,10
2000396,9021,5
2000396,9032,4
2000396,9050,7
2000396,11201,2
2000396,16022,3
2000396,20069,6
2000396,20119,9
2000396,24004,11
2000396,24033,8
2000396,25889,1
2000396,25892,12
2000397,8979,10
2000397,8981,3
2000397,8997,6
2000397,9061,5
2000397,9141,8
2000397,9434,4
2000397,11199,7
2000397,15350,1
2000397,20077,9
2000397,22487,2
2000398,9151,4
2000398,18304,3
2000398,24022,1
2000398,24028,2
2000399,16454,10
2000399,21970,5
2000399,24003,7
2000399,25207,4
2000399,25895,2
2000399,25900,6
2000399,25908,9
2000399,25914,1
2000399,25915,3
2000399,25918,8
2000400,14906,1
2000401,8976,12
2000401,9019,9
2000401,9076,5
2000401,9312,6
2000401,15241,4
2000401,16485,7
2000401,16488,3
2000401,20054,8
2000401,20059,1
2000401,24056,2
2000401,25862,10
2000401,25876,11
2000402,9333,7
2000402,21922,9
2000402,21925,10
2000402,23161,12
2000402,23162,11
2000402,24003,8
2000402,24019,13
2000402,24025,2
2000402,24037,3
2000402,25234,4
2000402,25900,1
2000402,25915,6
2000402,25918,5
2000403,9459,3
2000403,9483,4
2000403,9496,6
2000403,11061,5
2000403,11909,2
2000403,14887,1
2000403,20297,7
2000404,8979,8
2000404,8997,9
2000404,9141,3
2000404,9463,5
2000404,9473,11
2000404,16497,10
2000404,18329,6
2000404,18485,1
2000404,19499,2
2000404,24549,7
2000404,25924,4
2000405,20083,1
2000406,9209,4
2000406,9237,1
2000406,11058,10
2000406,11605,7
2000406,16463,2
2000406,16490,13
2000406,20098,11
2000406,21932,6
2000406,23161,3
2000406,24062,5
2000406,25895,8
2000406,25901,12
2000406,25918,9
2000407,9004,4
2000407,9141,8
2000407,9212,1
2000407,9459,3
2000407,9463,2
2000407,15348,5
2000407,16521,7
2000407,26356,6
2000408,16037,1
2000409,14084,13
2000409,14922,8
2000409,21966,6
2000409,24016,7
2000409,25894,9
2000409,25895,1
2000409,25896,10
2000409,25897,2
2000409,25898,3
2000409,25899,4
2000409,25909,11
2000409,25915,12
2000409,25916,5
2000410,9237,3
2000410,11137,1
2000410,16476,6
2000410,20110,4
2000410,21386,2
2000410,21941,5
2000411,20076,1
2000411,20078,2
2000412,14084,2
2000412,22929,1
2000413,8976,6
2000413,9089,7
2000413,9100,8
2000413,9340,2
2000413,14893,5
2000413,19694,10
2000413,20061,3
2000413,20069,13
2000413,21957,1
2000413,22939,11
2000413,24020,4
2000413,24057,9
2000413,25868,12
2000414,9444,3
2000414,16497,2
2000414,18288,1
2000415,8963,19
2000415,9019,41
2000415,9037,4
2000415,9059,67
2000415,9065,6
2000415,9076,46
2000415,9100,16
2000415,9140,58
2000415,9167,17
2000415,9201,45
2000415,9312,48
2000415,9340,31
2000415,9360,57
2000415,13869,38
2000415,14082,55
2000415,14085,44
2000415,14090,11
2000415,14882,34
2000415,14893,47
2000415,14916,25
2000415,14920,33
2000415,15234,52
2000415,15235,14
2000415,15238,28
2000415,16022,60
2000415,16492,69
2000415,16498,26
2000415,16502,24
2000415,18289,12
2000415,18297,65
2000415,18304,2
2000415,18312,49
2000415,18332,63
2000415,18333,62
2000415,19694,9
2000415,20045,29
2000415,20048,61
2000415,20054,8
2000415,20056,54
2000415,20057,59
2000415,20074,39
2000415,20078,64
2000415,20081,68
2000415,20089,32
2000415,20107,51
2000415,20116,36
2000415,21943,7
2000415,21957,40
2000415,22939,10
2000415,23173,23
2000415,23999,30
2000415,24002,22
2000415,24004,13
2000415,24010,56
2000415,24011,53
2000415,24017,18
2000415,24038,3
2000415,24040,66
2000415,24046,5
2000415,24049,50
2000415,24051,43
2000415,24057,37
2000415,24059,20
2000415,24061,27
2000415,24065,21
2000415,24066,15
2000415,24068,35
2000415,25201,42
2000415,25880,1
2000416,15348,1
2000416,25927,2
2000417,9029,1
2000417,24023,2
2000418,16496,1
2000419,16473,1
2000419,20060,3
2000419,21964,4
2000419,25911,2
2000420,18288,1
2000420,25925,2
2000421,9417,2
2000421,9469,1
2000422,9216,3
2000422,9237,2
2000422,11054,25
2000422,11129,24
2000422,11605,6
2000422,14922,12
2000422,15228,8
2000422,16460,9
2000422,16490,21
2000422,17704,4
2000422,18291,22
2000422,19664,10
2000422,20044,17
2000422,20065,7
2000422,20066,16
2000422,20108,13
2000422,21928,28
2000422,21935,23
2000422,21941,5
2000422,21967,19
2000422,22947,14
2000422,24006,18
2000422,24015,15
2000422,24045,26
2000422,24062,11
2000422,25897,29
2000422,25915,27
2000422,25918,1
2000422,25920,20
2000423,9172,1
2000423,16055,2
2000424,21386,1
2000424,25894,2
2000425,8979,1
2000425,16523,2
2000426,23999,1
2000426,24067,3
2000426,25894,2
2000427,16492,1
2000428,18304,4
2000428,20054,6
2000428,20083,1
2000428,24010,7
2000428,24037,8
2000428,24059,2
2000428,25234,3
2000428,25867,9
2000428,25908,5
2000429,11058,4
2000429,16471,1
2000429,16502,2
2000429,20074,3
2000429,20078,5
2000430,24010,1
2000431,9459,2
2000431,9463,1
2000432,9175,4
2000432,9209,3
2000432,11145,7
2000432,18330,5
2000432,18332,6
2000432,21930,1
2000432,21932,2
2000433,8963,84
2000433,8976,8
2000433,9019,38
2000433,9023,81
2000433,9025,20
2000433,9029,53
2000433,9032,82
2000433,9076,59
2000433,9077,85
2000433,9083,80
2000433,9095,4
2000433,9100,50
2000433,9109,46
2000433,9121,40
2000433,9126,2
2000433,9127,36
2000433,9137,29
2000433,9140,26
2000433,9160,45
2000433,9167,33
2000433,9201,43
2000433,9307,52
2000433,9340,30
2000433,11201,75
2000433,11867,67
2000433,14882,18
2000433,14893,65
2000433,14920,25
2000433,15208,58
2000433,15216,79
2000433,15234,23
2000433,15235,51
2000433,15236,73
2000433,15238,83
2000433,15239,78
2000433,16022,68
2000433,16498,24
2000433,16502,63
2000433,16824,7
2000433,18295,34
2000433,18304,55
2000433,18309,31
2000433,18314,11
2000433,19694,49
2000433,20056,62
2000433,20059,64
2000433,20062,10
2000433,20069,1
2000433,20081,69
2000433,20088,56
2000433,20089,17
2000433,20090,72
2000433,20091,87
2000433,20103,41
2000433,20112,74
2000433,20115,6
2000433,21943,71
2000433,21955,42
2000433,21976,76
2000433,22939,14
2000433,22966,12
2000433,23048,16
2000433,23999,21
2000433,24004,9
2000433,24005,5
2000433,24010,27
2000433,24021,19
2000433,24024,66
2000433,24030,22
2000433,24031,60
2000433,24038,57
2000433,24040,13
2000433,24046,48
2000433,24049,70
2000433,24057,3
2000433,24064,47
2000433,24065,37
2000433,24066,28
2000433,24963,61
2000433,25201,35
2000433,25216,15
2000433,25862,44
2000433,25864,54
2000433,25874,39
2000433,25875,86
2000433,25890,77
2000433,25893,32
2000434,9004,8
2000434,9141,6
2000434,9422,3
2000434,16497,4
2000434,19499,5
2000434,20104,7
2000434,21702,1
2000434,22004,2
2000435,8963,32
2000435,9037,48
2000435,9095,30
2000435,9099,44
2000435,9100,4
2000435,9151,26
2000435,9200,15
2000435,9220,31
2000435,9234,10
2000435,11124,9
2000435,13869,22
2000435,15240,21
2000435,16449,1
2000435,16471,36
2000435,16476,13
2000435,16498,24
2000435,18287,3
2000435,18290,33
2000435,18309,40
2000435,18316,12
2000435,18317,19
2000435,18330,29
2000435,18332,20
2000435,20054,5
2000435,20071,2
2000435,20074,42
2000435,20076,6
2000435,20083,47
2000435,20084,45
2000435,20110,43
2000435,21930,17
2000435,21943,18
2000435,21946,25
2000435,21959,34
2000435,21961,11
2000435,21963,27
2000435,21972,37
2000435,24034,7
2000435,24038,39
2000435,24045,23
2000435,24056,16
2000435,24059,8
2000435,24065,14
2000435,25863,28
2000435,25875,35
2000435,25884,46
2000435,25888,38
2000435,25911,41
2000436,9417,3
2000436,9422,2
2000436,11199,6
2000436,15350,7
2000436,18485,1
2000436,19499,5
2000436,22004,4
2000437,14924,1
2000438,16471,2
2000438,16473,1
2000438,18300,5
2000438,18314,6
2000438,18316,3
2000438,20075,7
2000438,21947,4
2000438,21962,8
2000439,9212,2
2000439,9296,11
2000439,9496,3
2000439,11971,5
2000439,14888,4
2000439,15313,10
2000439,16521,1
