bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
2017726,3238877,text,118496,application/pdf,Engrossed,https://legiscan.com/US/text/HB2492/id/3238877,https://www.congress.gov/119/bills/hr2492/BILLS-119hr2492eh.pdf
2017777,3203421,text,245481,application/pdf,Introduced,https://legiscan.com/US/text/HB2493/id/3203421,https://www.congress.gov/119/bills/hr2493/BILLS-119hr2493ih.pdf
2017914,3203408,text,245324,application/pdf,Introduced,https://legiscan.com/US/text/HB2494/id/3203408,https://www.congress.gov/119/bills/hr2494/BILLS-119hr2494ih.pdf
2017865,3204697,text,249399,application/pdf,Introduced,https://legiscan.com/US/text/HB2495/id/3204697,https://www.congress.gov/119/bills/hr2495/BILLS-119hr2495ih.pdf
2017872,3203306,text,255600,application/pdf,Introduced,https://legiscan.com/US/text/HB2496/id/3203306,https://www.congress.gov/119/bills/hr2496/BILLS-119hr2496ih.pdf
2017680,3203415,text,251264,application/pdf,Introduced,https://legiscan.com/US/text/HB2497/id/3203415,https://www.congress.gov/119/bills/hr2497/BILLS-119hr2497ih.pdf
2017752,3203417,text,243446,application/pdf,Introduced,https://legiscan.com/US/text/HB2498/id/3203417,https://www.congress.gov/119/bills/hr2498/BILLS-119hr2498ih.pdf
2017757,3203426,text,243680,application/pdf,Introduced,https://legiscan.com/US/text/HB2499/id/3203426,https://www.congress.gov/119/bills/hr2499/BILLS-119hr2499ih.pdf
2017714,3203340,text,247131,application/pdf,Introduced,https://legiscan.com/US/text/HB2500/id/3203340,https://www.congress.gov/119/bills/hr2500/BILLS-119hr2500ih.pdf
2017941,3203352,text,245721,application/pdf,Introduced,https://legiscan.com/US/text/HB2501/id/3203352,https://www.congress.gov/119/bills/hr2501/BILLS-119hr2501ih.pdf
2017770,3203375,text,254808,application/pdf,Introduced,https://legiscan.com/US/text/HB2502/id/3203375,https://www.congress.gov/119/bills/hr2502/BILLS-119hr2502ih.pdf
2017868,3203174,text,251826,application/pdf,Introduced,https://legiscan.com/US/text/HB2503/id/3203174,https://www.congress.gov/119/bills/hr2503/BILLS-119hr2503ih.pdf
2017868,3267558,text,125780,application/pdf,Engrossed,https://legiscan.com/US/text/HB2503/id/3267558,https://www.congress.gov/119/bills/hr2503/BILLS-119hr2503eh.pdf
2017710,3203350,text,255678,application/pdf,Introduced,https://legiscan.com/US/text/HB2504/id/3203350,https://www.congress.gov/119/bills/hr2504/BILLS-119hr2504ih.pdf
2017827,3204677,text,255779,application/pdf,Introduced,https://legiscan.com/US/text/HB2505/id/3204677,https://www.congress.gov/119/bills/hr2505/BILLS-119hr2505ih.pdf
2017895,3203409,text,301451,application/pdf,Introduced,https://legiscan.com/US/text/HB2506/id/3203409,https://www.congress.gov/119/bills/hr2506/BILLS-119hr2506ih.pdf
2017859,3203354,text,247904,application/pdf,Introduced,https://legiscan.com/US/text/HB2507/id/3203354,https://www.congress.gov/119/bills/hr2507/BILLS-119hr2507ih.pdf
2017930,3203339,text,245937,application/pdf,Introduced,https://legiscan.com/US/text/HB2508/id/3203339,https://www.congress.gov/119/bills/hr2508/BILLS-119hr2508ih.pdf
2017700,3203316,text,248409,application/pdf,Introduced,https://legiscan.com/US/text/HB2509/id/3203316,https://www.congress.gov/119/bills/hr2509/BILLS-119hr2509ih.pdf
2017764,3203412,text,278463,application/pdf,Introduced,https://legiscan.com/US/text/HB2510/id/3203412,https://www.congress.gov/119/bills/hr2510/BILLS-119hr2510ih.pdf
2017918,3203324,text,258833,application/pdf,Introduced,https://legiscan.com/US/text/HB2511/id/3203324,https://www.congress.gov/119/bills/hr2511/BILLS-119hr2511ih.pdf
2017785,3204712,text,246956,application/pdf,Introduced,https://legiscan.com/US/text/HB2512/id/3204712,https://www.congress.gov/119/bills/hr2512/BILLS-119hr2512ih.pdf
2017730,3203379,text,249977,application/pdf,Introduced,https://legiscan.com/US/text/HB2513/id/3203379,https://www.congress.gov/119/bills/hr2513/BILLS-119hr2513ih.pdf
2017749,3203431,text,248799,application/pdf,Introduced,https://legiscan.com/US/text/HB2514/id/3203431,https://www.congress.gov/119/bills/hr2514/BILLS-119hr2514ih.pdf
2017885,3204696,text,264524,application/pdf,Introduced,https://legiscan.com/US/text/HB2515/id/3204696,https://www.congress.gov/119/bills/hr2515/BILLS-119hr2515ih.pdf
2017823,3203416,text,248049,application/pdf,Introduced,https://legiscan.com/US/text/HB2516/id/3203416,https://www.congress.gov/119/bills/hr2516/BILLS-119hr2516ih.pdf
2017911,3203348,text,246855,application/pdf,Introduced,https://legiscan.com/US/text/HB2517/id/3203348,https://www.congress.gov/119/bills/hr2517/BILLS-119hr2517ih.pdf
2017804,3203353,text,245034,application/pdf,Introduced,https://legiscan.com/US/text/HB2518/id/3203353,https://www.congress.gov/119/bills/hr2518/BILLS-119hr2518ih.pdf
2017838,3203337,text,251193,application/pdf,Introduced,https://legiscan.com/US/text/HB2519/id/3203337,https://www.congress.gov/119/bills/hr2519/BILLS-119hr2519ih.pdf
2017809,3204695,text,258646,application/pdf,Introduced,https://legiscan.com/US/text/HB2520/id/3204695,https://www.congress.gov/119/bills/hr2520/BILLS-119hr2520ih.pdf
2017797,3204618,text,243780,application/pdf,Introduced,https://legiscan.com/US/text/HB2521/id/3204618,https://www.congress.gov/119/bills/hr2521/BILLS-119hr2521ih.pdf
2017949,3204688,text,253534,application/pdf,Introduced,https://legiscan.com/US/text/HB2522/id/3204688,https://www.congress.gov/119/bills/hr2522/BILLS-119hr2522ih.pdf
2017937,3204593,text,245676,application/pdf,Introduced,https://legiscan.com/US/text/HB2523/id/3204593,https://www.congress.gov/119/bills/hr2523/BILLS-119hr2523ih.pdf
2017851,3204689,text,246686,application/pdf,Introduced,https://legiscan.com/US/text/HB2524/id/3204689,https://www.congress.gov/119/bills/hr2524/BILLS-119hr2524ih.pdf
2017880,3204665,text,245215,application/pdf,Introduced,https://legiscan.com/US/text/HB2525/id/3204665,https://www.congress.gov/119/bills/hr2525/BILLS-119hr2525ih.pdf
2017684,3204686,text,246884,application/pdf,Introduced,https://legiscan.com/US/text/HB2526/id/3204686,https://www.congress.gov/119/bills/hr2526/BILLS-119hr2526ih.pdf
2017818,3204591,text,255378,application/pdf,Introduced,https://legiscan.com/US/text/HB2527/id/3204591,https://www.congress.gov/119/bills/hr2527/BILLS-119hr2527ih.pdf
2018867,3203423,text,256096,application/pdf,Introduced,https://legiscan.com/US/text/HB2528/id/3203423,https://www.congress.gov/119/bills/hr2528/BILLS-119hr2528ih.pdf
2018761,3203343,text,245604,application/pdf,Introduced,https://legiscan.com/US/text/HB2529/id/3203343,https://www.congress.gov/119/bills/hr2529/BILLS-119hr2529ih.pdf
2018731,3203440,text,243659,application/pdf,Introduced,https://legiscan.com/US/text/HB2530/id/3203440,https://www.congress.gov/119/bills/hr2530/BILLS-119hr2530ih.pdf
2018676,3204669,text,293414,application/pdf,Introduced,https://legiscan.com/US/text/HB2531/id/3204669,https://www.congress.gov/119/bills/hr2531/BILLS-119hr2531ih.pdf
2018664,3203364,text,244420,application/pdf,Introduced,https://legiscan.com/US/text/HB2532/id/3203364,https://www.congress.gov/119/bills/hr2532/BILLS-119hr2532ih.pdf
2018723,3203345,text,248302,application/pdf,Introduced,https://legiscan.com/US/text/HB2533/id/3203345,https://www.congress.gov/119/bills/hr2533/BILLS-119hr2533ih.pdf
2018736,3203452,text,252397,application/pdf,Introduced,https://legiscan.com/US/text/HB2534/id/3203452,https://www.congress.gov/119/bills/hr2534/BILLS-119hr2534ih.pdf
2018720,3203342,text,243581,application/pdf,Introduced,https://legiscan.com/US/text/HB2535/id/3203342,https://www.congress.gov/119/bills/hr2535/BILLS-119hr2535ih.pdf
2018851,3203362,text,266638,application/pdf,Introduced,https://legiscan.com/US/text/HB2536/id/3203362,https://www.congress.gov/119/bills/hr2536/BILLS-119hr2536ih.pdf
2018744,3203438,text,245300,application/pdf,Introduced,https://legiscan.com/US/text/HB2537/id/3203438,https://www.congress.gov/119/bills/hr2537/BILLS-119hr2537ih.pdf
2018754,3203367,text,248695,application/pdf,Introduced,https://legiscan.com/US/text/HB2538/id/3203367,https://www.congress.gov/119/bills/hr2538/BILLS-119hr2538ih.pdf
2018712,3204580,text,245003,application/pdf,Introduced,https://legiscan.com/US/text/HB2539/id/3204580,https://www.congress.gov/119/bills/hr2539/BILLS-119hr2539ih.pdf
2018857,3204702,text,245266,application/pdf,Introduced,https://legiscan.com/US/text/HB2540/id/3204702,https://www.congress.gov/119/bills/hr2540/BILLS-119hr2540ih.pdf
2018643,3204596,text,243874,application/pdf,Introduced,https://legiscan.com/US/text/HB2541/id/3204596,https://www.congress.gov/119/bills/hr2541/BILLS-119hr2541ih.pdf
2018749,3204698,text,248628,application/pdf,Introduced,https://legiscan.com/US/text/HB2542/id/3204698,https://www.congress.gov/119/bills/hr2542/BILLS-119hr2542ih.pdf
2018631,3204588,text,249316,application/pdf,Introduced,https://legiscan.com/US/text/HB2543/id/3204588,https://www.congress.gov/119/bills/hr2543/BILLS-119hr2543ih.pdf
2018794,3204594,text,245157,application/pdf,Introduced,https://legiscan.com/US/text/HB2544/id/3204594,https://www.congress.gov/119/bills/hr2544/BILLS-119hr2544ih.pdf
2018702,3204599,text,249975,application/pdf,Introduced,https://legiscan.com/US/text/HB2545/id/3204599,https://www.congress.gov/119/bills/hr2545/BILLS-119hr2545ih.pdf
2018679,3204692,text,245103,application/pdf,Introduced,https://legiscan.com/US/text/HB2546/id/3204692,https://www.congress.gov/119/bills/hr2546/BILLS-119hr2546ih.pdf
2018774,3204690,text,246598,application/pdf,Introduced,https://legiscan.com/US/text/HB2547/id/3204690,https://www.congress.gov/119/bills/hr2547/BILLS-119hr2547ih.pdf
2018648,3204620,text,290047,application/pdf,Introduced,https://legiscan.com/US/text/HB2548/id/3204620,https://www.congress.gov/119/bills/hr2548/BILLS-119hr2548ih.pdf
2018739,3203358,text,245441,application/pdf,Introduced,https://legiscan.com/US/text/HB2549/id/3203358,https://www.congress.gov/119/bills/hr2549/BILLS-119hr2549ih.pdf
2018655,3203381,text,243900,application/pdf,Introduced,https://legiscan.com/US/text/HB2550/id/3203381,https://www.congress.gov/119/bills/hr2550/BILLS-119hr2550ih.pdf
2018788,3203336,text,254191,application/pdf,Introduced,https://legiscan.com/US/text/HB2551/id/3203336,https://www.congress.gov/119/bills/hr2551/BILLS-119hr2551ih.pdf
2018862,3203338,text,245977,application/pdf,Introduced,https://legiscan.com/US/text/HB2552/id/3203338,https://www.congress.gov/119/bills/hr2552/BILLS-119hr2552ih.pdf
2018824,3203360,text,249273,application/pdf,Introduced,https://legiscan.com/US/text/HB2553/id/3203360,https://www.congress.gov/119/bills/hr2553/BILLS-119hr2553ih.pdf
2018684,3203355,text,252863,application/pdf,Introduced,https://legiscan.com/US/text/HB2554/id/3203355,https://www.congress.gov/119/bills/hr2554/BILLS-119hr2554ih.pdf
2018781,3203332,text,252568,application/pdf,Introduced,https://legiscan.com/US/text/HB2555/id/3203332,https://www.congress.gov/119/bills/hr2555/BILLS-119hr2555ih.pdf
2018840,3203420,text,260484,application/pdf,Introduced,https://legiscan.com/US/text/HB2556/id/3203420,https://www.congress.gov/119/bills/hr2556/BILLS-119hr2556ih.pdf
2018659,3206197,text,248456,application/pdf,Introduced,https://legiscan.com/US/text/HB2557/id/3206197,https://www.congress.gov/119/bills/hr2557/BILLS-119hr2557ih.pdf
2018639,3203357,text,253040,application/pdf,Introduced,https://legiscan.com/US/text/HB2558/id/3203357,https://www.congress.gov/119/bills/hr2558/BILLS-119hr2558ih.pdf
2018776,3203315,text,253749,application/pdf,Introduced,https://legiscan.com/US/text/HB2559/id/3203315,https://www.congress.gov/119/bills/hr2559/BILLS-119hr2559ih.pdf
2018725,3203419,text,243531,application/pdf,Introduced,https://legiscan.com/US/text/HB2560/id/3203419,https://www.congress.gov/119/bills/hr2560/BILLS-119hr2560ih.pdf
2018671,3203434,text,245208,application/pdf,Introduced,https://legiscan.com/US/text/HB2561/id/3203434,https://www.congress.gov/119/bills/hr2561/BILLS-119hr2561ih.pdf
2018825,3203422,text,245332,application/pdf,Introduced,https://legiscan.com/US/text/HB2562/id/3203422,https://www.congress.gov/119/bills/hr2562/BILLS-119hr2562ih.pdf
2018651,3203400,text,243692,application/pdf,Introduced,https://legiscan.com/US/text/HB2563/id/3203400,https://www.congress.gov/119/bills/hr2563/BILLS-119hr2563ih.pdf
2018869,3203334,text,250261,application/pdf,Introduced,https://legiscan.com/US/text/HB2564/id/3203334,https://www.congress.gov/119/bills/hr2564/BILLS-119hr2564ih.pdf
2018688,3203407,text,245704,application/pdf,Introduced,https://legiscan.com/US/text/HB2565/id/3203407,https://www.congress.gov/119/bills/hr2565/BILLS-119hr2565ih.pdf
2018697,3203346,text,245127,application/pdf,Introduced,https://legiscan.com/US/text/HB2566/id/3203346,https://www.congress.gov/119/bills/hr2566/BILLS-119hr2566ih.pdf
2018665,3203349,text,255882,application/pdf,Introduced,https://legiscan.com/US/text/HB2567/id/3203349,https://www.congress.gov/119/bills/hr2567/BILLS-119hr2567ih.pdf
2018813,3203406,text,246480,application/pdf,Introduced,https://legiscan.com/US/text/HB2568/id/3203406,https://www.congress.gov/119/bills/hr2568/BILLS-119hr2568ih.pdf
2018783,3203333,text,244667,application/pdf,Introduced,https://legiscan.com/US/text/HB2569/id/3203333,https://www.congress.gov/119/bills/hr2569/BILLS-119hr2569ih.pdf
2018633,3230066,text,481439,application/pdf,Introduced,https://legiscan.com/US/text/HB2570/id/3230066,https://www.congress.gov/119/bills/hr2570/BILLS-119hr2570ih.pdf
2018793,3203414,text,246431,application/pdf,Introduced,https://legiscan.com/US/text/HB2571/id/3203414,https://www.congress.gov/119/bills/hr2571/BILLS-119hr2571ih.pdf
2018637,3203368,text,243889,application/pdf,Introduced,https://legiscan.com/US/text/HB2572/id/3203368,https://www.congress.gov/119/bills/hr2572/BILLS-119hr2572ih.pdf
2018734,3203428,text,244208,application/pdf,Introduced,https://legiscan.com/US/text/HB2573/id/3203428,https://www.congress.gov/119/bills/hr2573/BILLS-119hr2573ih.pdf
2018642,3203363,text,244430,application/pdf,Introduced,https://legiscan.com/US/text/HB2574/id/3203363,https://www.congress.gov/119/bills/hr2574/BILLS-119hr2574ih.pdf
2018703,3203356,text,245652,application/pdf,Introduced,https://legiscan.com/US/text/HB2575/id/3203356,https://www.congress.gov/119/bills/hr2575/BILLS-119hr2575ih.pdf
2018779,3203317,text,295862,application/pdf,Introduced,https://legiscan.com/US/text/HB2576/id/3203317,https://www.congress.gov/119/bills/hr2576/BILLS-119hr2576ih.pdf
2018657,3204595,text,257956,application/pdf,Introduced,https://legiscan.com/US/text/HB2577/id/3204595,https://www.congress.gov/119/bills/hr2577/BILLS-119hr2577ih.pdf
2018768,3204684,text,245771,application/pdf,Introduced,https://legiscan.com/US/text/HB2578/id/3204684,https://www.congress.gov/119/bills/hr2578/BILLS-119hr2578ih.pdf
2018820,3205058,text,246358,application/pdf,Introduced,https://legiscan.com/US/text/HB2579/id/3205058,https://www.congress.gov/119/bills/hr2579/BILLS-119hr2579ih.pdf
2018805,3204667,text,243930,application/pdf,Introduced,https://legiscan.com/US/text/HB2580/id/3204667,https://www.congress.gov/119/bills/hr2580/BILLS-119hr2580ih.pdf
2018741,3205480,text,249284,application/pdf,Introduced,https://legiscan.com/US/text/HB2581/id/3205480,https://www.congress.gov/119/bills/hr2581/BILLS-119hr2581ih.pdf
2018834,3206260,text,273629,application/pdf,Introduced,https://legiscan.com/US/text/HB2582/id/3206260,https://www.congress.gov/119/bills/hr2582/BILLS-119hr2582ih.pdf
2018771,3211817,text,264263,application/pdf,Introduced,https://legiscan.com/US/text/HB2583/id/3211817,https://www.congress.gov/119/bills/hr2583/BILLS-119hr2583ih.pdf
2018759,3206258,text,245416,application/pdf,Introduced,https://legiscan.com/US/text/HB2584/id/3206258,https://www.congress.gov/119/bills/hr2584/BILLS-119hr2584ih.pdf
2018646,3205042,text,256533,application/pdf,Introduced,https://legiscan.com/US/text/HB2585/id/3205042,https://www.congress.gov/119/bills/hr2585/BILLS-119hr2585ih.pdf
2018787,3204679,text,249877,application/pdf,Introduced,https://legiscan.com/US/text/HB2586/id/3204679,https://www.congress.gov/119/bills/hr2586/BILLS-119hr2586ih.pdf
2018677,3204694,text,244918,application/pdf,Introduced,https://legiscan.com/US/text/HB2587/id/3204694,https://www.congress.gov/119/bills/hr2587/BILLS-119hr2587ih.pdf
2020053,3206590,text,247382,application/pdf,Introduced,https://legiscan.com/US/text/HB2588/id/3206590,https://www.congress.gov/119/bills/hr2588/BILLS-119hr2588ih.pdf
2020066,3206117,text,259614,application/pdf,Introduced,https://legiscan.com/US/text/HB2589/id/3206117,https://www.congress.gov/119/bills/hr2589/BILLS-119hr2589ih.pdf
2020027,3204922,text,266665,application/pdf,Introduced,https://legiscan.com/US/text/HB2590/id/3204922,https://www.congress.gov/119/bills/hr2590/BILLS-119hr2590ih.pdf
2020121,3205049,text,250460,application/pdf,Introduced,https://legiscan.com/US/text/HB2591/id/3205049,https://www.congress.gov/119/bills/hr2591/BILLS-119hr2591ih.pdf
2020121,3268361,text,257578,application/pdf,Introduced,https://legiscan.com/US/text/HB2591/id/3268361,https://www.congress.gov/119/bills/hr2591/BILLS-119hr2591rh.pdf
2020121,3268478,text,127759,application/pdf,Engrossed,https://legiscan.com/US/text/HB2591/id/3268478,https://www.congress.gov/119/bills/hr2591/BILLS-119hr2591eh.pdf
2020146,3204927,text,245515,application/pdf,Introduced,https://legiscan.com/US/text/HB2592/id/3204927,https://www.congress.gov/119/bills/hr2592/BILLS-119hr2592ih.pdf
2020078,3204903,text,243702,application/pdf,Introduced,https://legiscan.com/US/text/HB2593/id/3204903,https://www.congress.gov/119/bills/hr2593/BILLS-119hr2593ih.pdf
2020031,3206274,text,268293,application/pdf,Introduced,https://legiscan.com/US/text/HB2594/id/3206274,https://www.congress.gov/119/bills/hr2594/BILLS-119hr2594ih.pdf
2020089,3207510,text,296827,application/pdf,Introduced,https://legiscan.com/US/text/HB2595/id/3207510,https://www.congress.gov/119/bills/hr2595/BILLS-119hr2595ih.pdf
2020057,3206091,text,252858,application/pdf,Introduced,https://legiscan.com/US/text/HB2596/id/3206091,https://www.congress.gov/119/bills/hr2596/BILLS-119hr2596ih.pdf
2020038,3204789,text,243192,application/pdf,Introduced,https://legiscan.com/US/text/HB2597/id/3204789,https://www.congress.gov/119/bills/hr2597/BILLS-119hr2597ih.pdf
2020062,3206255,text,251548,application/pdf,Introduced,https://legiscan.com/US/text/HB2598/id/3206255,https://www.congress.gov/119/bills/hr2598/BILLS-119hr2598ih.pdf
2020035,3206247,text,247370,application/pdf,Introduced,https://legiscan.com/US/text/HB2599/id/3206247,https://www.congress.gov/119/bills/hr2599/BILLS-119hr2599ih.pdf
2020103,3222387,text,250396,application/pdf,Introduced,https://legiscan.com/US/text/HB2600/id/3222387,https://www.congress.gov/119/bills/hr2600/BILLS-119hr2600ih.pdf
2020050,3206123,text,247264,application/pdf,Introduced,https://legiscan.com/US/text/HB2601/id/3206123,https://www.congress.gov/119/bills/hr2601/BILLS-119hr2601ih.pdf
2020106,3214592,text,250138,application/pdf,Introduced,https://legiscan.com/US/text/HB2602/id/3214592,https://www.congress.gov/119/bills/hr2602/BILLS-119hr2602ih.pdf
2020100,3206131,text,254252,application/pdf,Introduced,https://legiscan.com/US/text/HB2603/id/3206131,https://www.congress.gov/119/bills/hr2603/BILLS-119hr2603ih.pdf
2020141,3206098,text,271582,application/pdf,Introduced,https://legiscan.com/US/text/HB2604/id/3206098,https://www.congress.gov/119/bills/hr2604/BILLS-119hr2604ih.pdf
2020131,3204685,text,253840,application/pdf,Introduced,https://legiscan.com/US/text/HB2605/id/3204685,https://www.congress.gov/119/bills/hr2605/BILLS-119hr2605ih.pdf
2020085,3204912,text,243639,application/pdf,Introduced,https://legiscan.com/US/text/HB2606/id/3204912,https://www.congress.gov/119/bills/hr2606/BILLS-119hr2606ih.pdf
2020111,3213307,text,248495,application/pdf,Introduced,https://legiscan.com/US/text/HB2607/id/3213307,https://www.congress.gov/119/bills/hr2607/BILLS-119hr2607ih.pdf
2020073,3204675,text,244002,application/pdf,Introduced,https://legiscan.com/US/text/HB2608/id/3204675,https://www.congress.gov/119/bills/hr2608/BILLS-119hr2608ih.pdf
2020154,3206016,text,251481,application/pdf,Introduced,https://legiscan.com/US/text/HB2609/id/3206016,https://www.congress.gov/119/bills/hr2609/BILLS-119hr2609ih.pdf
2020149,3223784,text,254399,application/pdf,Introduced,https://legiscan.com/US/text/HB2610/id/3223784,https://www.congress.gov/119/bills/hr2610/BILLS-119hr2610ih.pdf
2020081,3206111,text,243931,application/pdf,Introduced,https://legiscan.com/US/text/HB2611/id/3206111,https://www.congress.gov/119/bills/hr2611/BILLS-119hr2611ih.pdf
2020125,3206259,text,274645,application/pdf,Introduced,https://legiscan.com/US/text/HB2612/id/3206259,https://www.congress.gov/119/bills/hr2612/BILLS-119hr2612ih.pdf
2020135,3206298,text,271946,application/pdf,Introduced,https://legiscan.com/US/text/HB2613/id/3206298,https://www.congress.gov/119/bills/hr2613/BILLS-119hr2613ih.pdf
2020044,3206222,text,276098,application/pdf,Introduced,https://legiscan.com/US/text/HB2614/id/3206222,https://www.congress.gov/119/bills/hr2614/BILLS-119hr2614ih.pdf
2020118,3206176,text,246611,application/pdf,Introduced,https://legiscan.com/US/text/HB2615/id/3206176,https://www.congress.gov/119/bills/hr2615/BILLS-119hr2615ih.pdf
2020392,3203147,text,244096,application/pdf,Introduced,https://legiscan.com/US/text/HB2616/id/3203147,https://www.congress.gov/119/bills/hr2616/BILLS-119hr2616ih.pdf
2020252,3201893,text,243578,application/pdf,Introduced,https://legiscan.com/US/text/HB2617/id/3201893,https://www.congress.gov/119/bills/hr2617/BILLS-119hr2617ih.pdf
2020402,3209618,text,343515,application/pdf,Introduced,https://legiscan.com/US/text/HB2618/id/3209618,https://www.congress.gov/119/bills/hr2618/BILLS-119hr2618ih.pdf
2020226,3202956,text,261891,application/pdf,Introduced,https://legiscan.com/US/text/HB2619/id/3202956,https://www.congress.gov/119/bills/hr2619/BILLS-119hr2619ih.pdf
2020377,3208016,text,262964,application/pdf,Introduced,https://legiscan.com/US/text/HB2620/id/3208016,https://www.congress.gov/119/bills/hr2620/BILLS-119hr2620ih.pdf
2020190,3228409,text,322892,application/pdf,Introduced,https://legiscan.com/US/text/HB2621/id/3228409,https://www.congress.gov/119/bills/hr2621/BILLS-119hr2621ih.pdf
2020228,3208012,text,256791,application/pdf,Introduced,https://legiscan.com/US/text/HB2622/id/3208012,https://www.congress.gov/119/bills/hr2622/BILLS-119hr2622ih.pdf
2020176,3208357,text,251621,application/pdf,Introduced,https://legiscan.com/US/text/HB2623/id/3208357,https://www.congress.gov/119/bills/hr2623/BILLS-119hr2623ih.pdf
2020397,3207478,text,253793,application/pdf,Introduced,https://legiscan.com/US/text/HB2624/id/3207478,https://www.congress.gov/119/bills/hr2624/BILLS-119hr2624ih.pdf
2020356,3207999,text,243255,application/pdf,Introduced,https://legiscan.com/US/text/HB2625/id/3207999,https://www.congress.gov/119/bills/hr2625/BILLS-119hr2625ih.pdf
2020356,3258949,text,226770,application/pdf,Introduced,https://legiscan.com/US/text/HB2625/id/3258949,https://www.congress.gov/119/bills/hr2625/BILLS-119hr2625rh.pdf
2020356,3262604,text,116565,application/pdf,Engrossed,https://legiscan.com/US/text/HB2625/id/3262604,https://www.congress.gov/119/bills/hr2625/BILLS-119hr2625eh.pdf
2020313,3207930,text,250637,application/pdf,Introduced,https://legiscan.com/US/text/HB2626/id/3207930,https://www.congress.gov/119/bills/hr2626/BILLS-119hr2626ih.pdf
2020384,3208013,text,250643,application/pdf,Introduced,https://legiscan.com/US/text/HB2627/id/3208013,https://www.congress.gov/119/bills/hr2627/BILLS-119hr2627ih.pdf
2020354,3208026,text,253994,application/pdf,Introduced,https://legiscan.com/US/text/HB2628/id/3208026,https://www.congress.gov/119/bills/hr2628/BILLS-119hr2628ih.pdf
2020319,3259674,text,270469,application/pdf,Introduced,https://legiscan.com/US/text/HB2629/id/3259674,https://www.congress.gov/119/bills/hr2629/BILLS-119hr2629ih.pdf
2020211,3207931,text,243412,application/pdf,Introduced,https://legiscan.com/US/text/HB2630/id/3207931,https://www.congress.gov/119/bills/hr2630/BILLS-119hr2630ih.pdf
2020209,3207894,text,244933,application/pdf,Introduced,https://legiscan.com/US/text/HB2631/id/3207894,https://www.congress.gov/119/bills/hr2631/BILLS-119hr2631ih.pdf
2020365,3207968,text,245847,application/pdf,Introduced,https://legiscan.com/US/text/HB2632/id/3207968,https://www.congress.gov/119/bills/hr2632/BILLS-119hr2632ih.pdf
2020238,3207878,text,263085,application/pdf,Introduced,https://legiscan.com/US/text/HB2633/id/3207878,https://www.congress.gov/119/bills/hr2633/BILLS-119hr2633ih.pdf
2020394,3208018,text,245085,application/pdf,Introduced,https://legiscan.com/US/text/HB2634/id/3208018,https://www.congress.gov/119/bills/hr2634/BILLS-119hr2634ih.pdf
2020369,3203189,text,264074,application/pdf,Introduced,https://legiscan.com/US/text/HB2635/id/3203189,https://www.congress.gov/119/bills/hr2635/BILLS-119hr2635ih.pdf
2020369,3267631,text,138978,application/pdf,Engrossed,https://legiscan.com/US/text/HB2635/id/3267631,https://www.congress.gov/119/bills/hr2635/BILLS-119hr2635eh.pdf
2020374,3207922,text,259997,application/pdf,Introduced,https://legiscan.com/US/text/HB2636/id/3207922,https://www.congress.gov/119/bills/hr2636/BILLS-119hr2636ih.pdf
2020408,3209633,text,245929,application/pdf,Introduced,https://legiscan.com/US/text/HB2637/id/3209633,https://www.congress.gov/119/bills/hr2637/BILLS-119hr2637ih.pdf
2020232,3209621,text,250143,application/pdf,Introduced,https://legiscan.com/US/text/HB2638/id/3209621,https://www.congress.gov/119/bills/hr2638/BILLS-119hr2638ih.pdf
2020315,3209613,text,247221,application/pdf,Introduced,https://legiscan.com/US/text/HB2639/id/3209613,https://www.congress.gov/119/bills/hr2639/BILLS-119hr2639ih.pdf
2020301,3209611,text,251187,application/pdf,Introduced,https://legiscan.com/US/text/HB2640/id/3209611,https://www.congress.gov/119/bills/hr2640/BILLS-119hr2640ih.pdf
2020309,3210469,text,243564,application/pdf,Introduced,https://legiscan.com/US/text/HB2641/id/3210469,https://www.congress.gov/119/bills/hr2641/BILLS-119hr2641ih.pdf
2020324,3210550,text,246829,application/pdf,Introduced,https://legiscan.com/US/text/HB2642/id/3210550,https://www.congress.gov/119/bills/hr2642/BILLS-119hr2642ih.pdf
2020406,3203143,text,254989,application/pdf,Introduced,https://legiscan.com/US/text/HB2643/id/3203143,https://www.congress.gov/119/bills/hr2643/BILLS-119hr2643ih.pdf
2020406,3267556,text,130011,application/pdf,Engrossed,https://legiscan.com/US/text/HB2643/id/3267556,https://www.congress.gov/119/bills/hr2643/BILLS-119hr2643eh.pdf
2020214,3210427,text,243557,application/pdf,Introduced,https://legiscan.com/US/text/HB2644/id/3210427,https://www.congress.gov/119/bills/hr2644/BILLS-119hr2644ih.pdf
2020261,3210552,text,244334,application/pdf,Introduced,https://legiscan.com/US/text/HB2645/id/3210552,https://www.congress.gov/119/bills/hr2645/BILLS-119hr2645ih.pdf
2020259,3228467,text,250078,application/pdf,Introduced,https://legiscan.com/US/text/HB2646/id/3228467,https://www.congress.gov/119/bills/hr2646/BILLS-119hr2646ih.pdf
2020198,3213227,text,250429,application/pdf,Introduced,https://legiscan.com/US/text/HB2647/id/3213227,https://www.congress.gov/119/bills/hr2647/BILLS-119hr2647ih.pdf
2020196,3210554,text,243921,application/pdf,Introduced,https://legiscan.com/US/text/HB2648/id/3210554,https://www.congress.gov/119/bills/hr2648/BILLS-119hr2648ih.pdf
